,,,Normalised retweets,Norm likes,weighted score,,SQUARED ERROR,,,,SUMS,,,,MSE,,
3.53E-02,2.93E-02,4.68E-02,0.004201108,0.005380911,0.004555049,,9.65E-04,5.73E-04,1.79E-03,,,,,,,,
7.87E-02,6.60E-02,1.07E-01,0.004586259,0.004413729,0.0045345,,5.49E-03,3.80E-03,1.05E-02,,,,,,,,
4.40E-02,3.67E-02,5.89E-02,0.003993719,0.005785183,0.004531158,,1.60E-03,9.55E-04,2.96E-03,,,,,,,,
2.93E-02,2.43E-02,3.86E-02,0.004663289,0.004045278,0.004477886,,6.07E-04,4.11E-04,1.17E-03,,,,,,,,
4.85E-02,4.05E-02,6.51E-02,0.004716618,0.00384826,0.00445611,,1.92E-03,1.34E-03,3.68E-03,,,,,,,,
2.02E-02,1.67E-02,2.61E-02,0.004384795,0.004595395,0.004447975,,2.49E-04,1.46E-04,4.71E-04,,,,,,,,
6.24E-02,5.22E-02,8.44E-02,0.004550707,0.0040811,0.004409825,,3.34E-03,2.31E-03,6.40E-03,,,,,,,,
2.06E-02,1.70E-02,2.67E-02,0.004100376,0.004825677,0.004317966,,2.71E-04,1.49E-04,5.01E-04,,,,,,,,
2.32E-02,1.92E-02,3.02E-02,0.004432199,0.004040161,0.004314587,,3.51E-04,2.30E-04,6.72E-04,,,,,,,,
1.02E-02,8.43E-03,1.28E-02,0.004029271,0.004938259,0.004301968,,3.83E-05,1.22E-05,7.29E-05,,,,,,,,
2.90E-02,2.40E-02,3.82E-02,0.004201108,0.004487931,0.004287155,,6.13E-04,3.83E-04,1.15E-03,,,,,,,,
4.18E-02,3.48E-02,5.58E-02,0.004787723,0.003113918,0.004285581,,1.37E-03,1.00E-03,2.65E-03,,,,,,,,
7.94E-03,6.55E-03,9.86E-03,0.005054366,0.002374458,0.004250393,,8.33E-06,1.74E-05,3.14E-05,,,,,,,,
8.64E-02,7.27E-02,1.18E-01,0.004823275,0.002860608,0.004234475,,6.65E-03,4.87E-03,1.29E-02,,,,,,,,
2.87E-02,2.38E-02,3.78E-02,0.004438124,0.003676828,0.004209735,,5.88E-04,4.06E-04,1.13E-03,,,,,,,,
8.52E-02,7.16E-02,1.16E-01,0.003987794,0.004725888,0.004209222,,6.60E-03,4.48E-03,1.25E-02,,,,,,,,
4.51E-02,3.76E-02,6.05E-02,0.004497378,0.003456781,0.004185199,,1.65E-03,1.17E-03,3.17E-03,,,,,,,,
3.06E-02,2.54E-02,4.04E-02,0.004171481,0.004170654,0.004171233,,6.98E-04,4.51E-04,1.31E-03,,,,,,,,
6.30E-02,5.27E-02,8.52E-02,0.004331467,0.003738236,0.004153498,,3.44E-03,2.40E-03,6.57E-03,,,,,,,,
5.70E-02,4.77E-02,7.70E-02,0.003596717,0.005419291,0.00414349,,2.85E-03,1.78E-03,5.30E-03,,,,,,,,
1.76E-01,1.50E-01,2.39E-01,0.003869286,0.004771945,0.004140083,,2.96E-02,2.12E-02,5.50E-02,,,,,,,,
2.75E-02,2.29E-02,3.62E-02,0.004449975,0.003387697,0.004131291,,5.34E-04,3.79E-04,1.03E-03,,,,,,,,
3.09E-02,2.57E-02,4.09E-02,0.004384795,0.003510514,0.004122511,,7.05E-04,4.92E-04,1.35E-03,,,,,,,,
3.34E-02,2.78E-02,4.43E-02,0.004805499,0.002374458,0.004076187,,8.19E-04,6.46E-04,1.62E-03,,,,,,,,
2.52E-02,2.09E-02,3.30E-02,0.003958167,0.004214152,0.004034962,,4.51E-04,2.79E-04,8.40E-04,,,,,,,,
7.64E-02,6.41E-02,1.04E-01,0.004266287,0.003451664,0.0040219,,5.20E-03,3.68E-03,9.95E-03,,,,,,,,
6.53E-02,5.46E-02,8.84E-02,0.004574408,0.002632885,0.003991951,,3.68E-03,2.70E-03,7.12E-03,,,,,,,,
4.52E-02,3.77E-02,6.06E-02,0.003993719,0.003976194,0.003988462,,1.70E-03,1.14E-03,3.20E-03,,,,,,,,
3.25E-02,2.70E-02,4.30E-02,0.003833733,0.004306264,0.003975493,,8.21E-04,5.15E-04,1.52E-03,,,,,,,,
3.41E-02,2.83E-02,4.52E-02,0.004135929,0.00359495,0.003973635,,8.98E-04,6.12E-04,1.70E-03,,,,,,,,
3.80E-02,3.16E-02,5.06E-02,0.003780405,0.00435232,0.003951979,,1.17E-03,7.43E-04,2.17E-03,,,,,,,,
8.05E-02,6.76E-02,1.09E-01,0.004035197,0.003697298,0.003933827,,5.84E-03,4.08E-03,1.11E-02,,,,,,,,
3.00E-02,2.49E-02,3.96E-02,0.004272213,0.002952721,0.003876365,,6.63E-04,4.83E-04,1.28E-03,,,,,,,,
4.56E-02,3.80E-02,6.11E-02,0.002986401,0.005902883,0.003861346,,1.82E-03,1.03E-03,3.28E-03,,,,,,,,
5.97E-02,4.99E-02,8.07E-02,0.0040826,0.003159974,0.003805812,,3.09E-03,2.19E-03,5.91E-03,,,,,,,,
2.44E-02,2.02E-02,3.19E-02,0.00392854,0.003172767,0.003701808,,4.17E-04,2.90E-04,7.92E-04,,,,,,,,
3.30E-02,2.75E-02,4.38E-02,0.003756703,0.003436312,0.003660586,,8.57E-04,5.77E-04,1.61E-03,,,,,,,,
1.42E-01,1.21E-01,1.93E-01,0.003561165,0.003817556,0.003638082,,1.91E-02,1.36E-02,3.60E-02,,,,,,,,
2.91E-02,2.42E-02,3.84E-02,0.003537463,0.003832908,0.003626097,,6.56E-04,4.15E-04,1.21E-03,,,,,,,,
2.51E-02,2.08E-02,3.28E-02,0.003430806,0.004006898,0.003603634,,4.67E-04,2.81E-04,8.52E-04,,,,,,,,
1.90E-02,1.58E-02,2.46E-02,0.003549314,0.003684504,0.003589871,,2.40E-04,1.46E-04,4.42E-04,,,,,,,,
6.41E-02,5.36E-02,8.67E-02,0.003697449,0.003282791,0.003573052,,3.64E-03,2.53E-03,6.91E-03,,,,,,,,
5.68E-02,4.74E-02,7.66E-02,0.003650046,0.003318612,0.003550616,,2.82E-03,1.95E-03,5.33E-03,,,,,,,,
5.02E-02,4.19E-02,6.74E-02,0.003436732,0.003725443,0.003523345,,2.18E-03,1.46E-03,4.09E-03,,,,,,,,
2.53E-02,2.10E-02,3.31E-02,0.003341925,0.00394549,0.003522995,,4.81E-04,2.90E-04,8.75E-04,,,,,,,,
3.12E-02,2.59E-02,4.12E-02,0.003655971,0.003029481,0.003468024,,7.59E-04,5.24E-04,1.43E-03,,,,,,,,
4.68E-02,3.90E-02,6.28E-02,0.003235268,0.003932696,0.003444497,,1.90E-03,1.23E-03,3.52E-03,,,,,,,,
3.89E-02,3.24E-02,5.18E-02,0.003679673,0.002891312,0.003443165,,1.24E-03,8.69E-04,2.34E-03,,,,,,,,
7.36E-02,6.17E-02,9.99E-02,0.003383403,0.00345934,0.003406184,,4.93E-03,3.39E-03,9.32E-03,,,,,,,,
2.15E-02,1.78E-02,2.79E-02,0.00325897,0.003643565,0.003374348,,3.31E-04,2.00E-04,6.02E-04,,,,,,,,
2.31E-02,1.92E-02,3.02E-02,0.003110835,0.003937814,0.003358928,,4.01E-04,2.32E-04,7.20E-04,,,,,,,,
9.10E-03,7.50E-03,1.14E-02,0.002808639,0.004572367,0.003337758,,3.96E-05,8.59E-06,6.45E-05,,,,,,,,
5.41E-02,4.52E-02,7.29E-02,0.002885669,0.00384826,0.003174447,,2.62E-03,1.71E-03,4.86E-03,,,,,,,,
1.76E-01,1.50E-01,2.39E-01,0.003063431,0.003390256,0.003161479,,2.98E-02,2.16E-02,5.55E-02,,,,,,,,
9.85E-02,8.31E-02,1.34E-01,0.00325897,0.002929692,0.003160186,,9.08E-03,6.42E-03,1.72E-02,,,,,,,,
8.86E-02,7.45E-02,1.21E-01,0.003205641,0.002945045,0.003127462,,7.29E-03,5.13E-03,1.38E-02,,,,,,,,
5.70E-02,4.77E-02,7.70E-02,0.003069357,0.003165091,0.003098077,,2.91E-03,1.98E-03,5.46E-03,,,,,,,,
2.53E-02,2.10E-02,3.32E-02,0.002814565,0.003423518,0.002997251,,5.07E-04,3.10E-04,9.12E-04,,,,,,,,
3.24E-02,2.70E-02,4.29E-02,0.002867893,0.003139505,0.002949377,,8.75E-04,5.68E-04,1.60E-03,,,,,,,,
7.28E-03,6.00E-03,9.00E-03,0.003146387,0.002438425,0.002933998,,1.71E-05,1.27E-05,3.68E-05,,,,,,,,
2.58E-02,2.14E-02,3.38E-02,0.003383403,0.001878074,0.002931804,,5.02E-04,3.81E-04,9.53E-04,,,,,,,,
2.55E-02,2.12E-02,3.35E-02,0.00267828,0.003359551,0.002882662,,5.23E-04,3.18E-04,9.35E-04,,,,,,,,
2.39E-02,1.98E-02,3.12E-02,0.002938998,0.002568918,0.002827974,,4.40E-04,2.98E-04,8.07E-04,,,,,,,,
3.43E-02,2.85E-02,4.55E-02,0.002589399,0.003344199,0.002815839,,1.00E-03,6.33E-04,1.82E-03,,,,,,,,
4.33E-02,3.61E-02,5.80E-02,0.002885669,0.002627768,0.002808299,,1.64E-03,1.12E-03,3.04E-03,,,,,,,,
4.22E-02,3.51E-02,5.64E-02,0.002589399,0.003111359,0.002745987,,1.57E-03,1.03E-03,2.88E-03,,,,,,,,
3.13E-02,2.60E-02,4.14E-02,0.002808639,0.00254589,0.002729814,,8.13E-04,5.51E-04,1.49E-03,,,,,,,,
5.56E-02,4.64E-02,7.49E-02,0.003027879,0.001796196,0.002658374,,2.76E-03,1.99E-03,5.22E-03,,,,,,,,
4.20E-02,3.50E-02,5.61E-02,0.002547922,0.002888754,0.002650171,,1.55E-03,1.03E-03,2.85E-03,,,,,,,,
5.92E-02,4.95E-02,7.99E-02,0.002062039,0.003965959,0.002633215,,3.26E-03,2.07E-03,5.97E-03,,,,,,,,
4.49E-02,3.74E-02,6.01E-02,0.002755311,0.002310491,0.002621865,,1.77E-03,1.23E-03,3.30E-03,,,,,,,,
1.11E-01,9.34E-02,1.51E-01,0.002713833,0.00227467,0.002582084,,1.16E-02,8.31E-03,2.20E-02,,,,,,,,
3.10E-02,2.58E-02,4.10E-02,0.00266643,0.00229258,0.002554275,,8.05E-04,5.52E-04,1.48E-03,,,,,,,,
1.50E-02,1.24E-02,1.92E-02,0.002577549,0.00248704,0.002550396,,1.55E-04,9.90E-05,2.79E-04,,,,,,,,
2.84E-02,2.36E-02,3.74E-02,0.00267828,0.002011125,0.002478134,,6.64E-04,4.67E-04,1.22E-03,,,,,,,,
3.47E-02,2.88E-02,4.60E-02,0.002459041,0.002272111,0.002402962,,1.04E-03,7.05E-04,1.90E-03,,,,,,,,
7.24E-03,5.97E-03,8.95E-03,0.00266643,0.001716877,0.002381564,,2.10E-05,1.81E-05,4.31E-05,,,,,,,,
3.86E-02,3.22E-02,5.15E-02,0.001742067,0.003623096,0.002306376,,1.36E-03,8.14E-04,2.42E-03,,,,,,,,
5.57E-03,4.58E-03,6.79E-03,0.001985009,0.002965514,0.00227916,,1.28E-05,2.61E-06,2.03E-05,,,,,,,,
1.14E-01,9.65E-02,1.56E-01,0.001807247,0.003326288,0.002262959,,1.26E-02,8.68E-03,2.36E-02,,,,,,,,
1.86E-02,1.54E-02,2.41E-02,0.002619026,0.001407276,0.002255501,,2.56E-04,1.96E-04,4.76E-04,,,,,,,,
2.89E-02,2.40E-02,3.81E-02,0.002453115,0.001560797,0.00218542,,7.00E-04,5.04E-04,1.29E-03,,,,,,,,
4.04E-02,3.37E-02,5.40E-02,0.002364234,0.001739905,0.002176935,,1.45E-03,1.02E-03,2.68E-03,,,,,,,,
1.44E-01,1.22E-01,1.96E-01,0.001830948,0.002535655,0.00204236,,2.01E-02,1.43E-02,3.76E-02,,,,,,,,
4.82E-02,3.95E-02,6.46E-02,0.002085741,0.001893426,0.002028046,,2.13E-03,1.42E-03,3.91E-03,,,,,,,,
3.50E-02,2.91E-02,4.65E-02,0.00222795,0.001466126,0.001999403,,1.08E-03,7.65E-04,1.98E-03,,,,,,,,
2.75E-02,2.28E-02,3.62E-02,0.002162771,0.001586384,0.001989855,,6.43E-04,4.52E-04,1.17E-03,,,,,,,,
2.95E-02,2.45E-02,3.89E-02,0.001949456,0.002082768,0.00198945,,7.59E-04,5.02E-04,1.36E-03,,,,,,,,
2.50E-02,2.07E-02,3.27E-02,0.001836874,0.002249083,0.001960536,,5.35E-04,3.40E-04,9.44E-04,,,,,,,,
4.44E-02,3.70E-02,5.94E-02,0.001890202,0.001965069,0.001912662,,1.81E-03,1.23E-03,3.31E-03,,,,,,,,
4.79E-02,4.00E-02,6.43E-02,0.002127218,0.001381689,0.00190356,,2.10E-03,1.49E-03,3.89E-03,,,,,,,,
3.67E-02,3.05E-02,4.87E-02,0.002079815,0.001430304,0.001884962,,1.20E-03,8.45E-04,2.20E-03,,,,,,,,
7.53E-02,6.32E-02,1.02E-01,0.001795396,0.001727111,0.001774911,,5.40E-03,3.78E-03,1.01E-02,,,,,,,,
1.78E-02,1.47E-02,2.30E-02,0.001753918,0.001798754,0.001767369,,2.58E-04,1.68E-04,4.50E-04,,,,,,,,
3.93E-02,3.27E-02,5.24E-02,0.001848725,0.001484036,0.001739318,,1.41E-03,9.77E-04,2.57E-03,,,,,,,,
3.24E-02,2.69E-02,4.29E-02,0.001676888,0.001755257,0.001700399,,9.45E-04,6.34E-04,1.70E-03,,,,,,,,
1.58E-02,1.31E-02,2.03E-02,0.001736142,0.00147636,0.001658207,,1.98E-04,1.35E-04,3.47E-04,,,,,,,,
5.86E-03,4.83E-03,7.17E-03,0.001510977,0.001890867,0.001624944,,1.90E-05,8.63E-06,3.08E-05,,,,,,,,
4.01E-02,3.34E-02,5.36E-02,0.001499126,0.001834576,0.001599761,,1.49E-03,9.98E-04,2.70E-03,,,,,,,,
2.77E-02,2.30E-02,3.64E-02,0.001374693,0.001893426,0.001530313,,6.91E-04,4.43E-04,1.21E-03,,,,,,,,
4.32E-02,3.60E-02,5.78E-02,0.001398394,0.001706642,0.001490869,,1.75E-03,1.18E-03,3.17E-03,,,,,,,,
4.68E-02,3.90E-02,6.27E-02,0.001250259,0.001770609,0.001406364,,2.07E-03,1.39E-03,3.76E-03,,,,,,,,
7.80E-02,6.55E-02,1.06E-01,0.001303588,0.001553121,0.001378448,,5.89E-03,4.09E-03,1.10E-02,,,,,,,,
4.25E-03,3.49E-03,5.11E-03,0.001350991,0.001394482,0.001364038,,8.38E-06,4.40E-06,1.40E-05,,,,,,,,
1.26E-01,1.06E-01,1.71E-01,0.00118508,0.00169129,0.001336943,,1.55E-02,1.10E-02,2.89E-02,,,,,,,,
4.24E-02,3.53E-02,5.66E-02,0.001392469,0.001179553,0.001328594,,1.68E-03,1.16E-03,3.06E-03,,,,,,,,
1.75E-02,1.45E-02,2.26E-02,0.001333215,0.001225609,0.001300933,,2.63E-04,1.77E-04,4.54E-04,,,,,,,,
1.84E-02,1.52E-02,2.37E-02,0.001125826,0.001391924,0.001205655,,2.98E-04,1.91E-04,5.08E-04,,,,,,,,
7.01E-02,5.87E-02,9.50E-02,0.001084348,0.001478919,0.001202719,,4.76E-03,3.28E-03,8.81E-03,,,,,,,,
3.00E-02,2.49E-02,3.96E-02,0.001161378,0.001187229,0.001169134,,8.34E-04,5.64E-04,1.48E-03,,,,,,,,
5.77E-02,4.82E-02,7.79E-02,0.001036945,0.001384248,0.001141136,,3.21E-03,2.20E-03,5.89E-03,,,,,,,,
2.50E-02,2.07E-02,3.27E-02,0.000865108,0.001563356,0.001074582,,5.82E-04,3.67E-04,1.00E-03,,,,,,,,
6.83E-02,5.72E-02,9.26E-02,0.00096584,0.001200023,0.001036095,,4.53E-03,3.14E-03,8.39E-03,,,,,,,,
3.12E-02,2.59E-02,4.12E-02,0.00110805,0.000867394,0.001035853,,9.05E-04,6.27E-04,1.61E-03,,,,,,,,
5.89E-02,4.93E-02,7.96E-02,0.001137677,0.000742018,0.001018979,,3.34E-03,2.35E-03,6.17E-03,,,,,,,,
6.44E-02,5.39E-02,8.72E-02,0.000977691,0.001097675,0.001013686,,4.02E-03,2.79E-03,7.43E-03,,,,,,,,
6.12E-03,1.99E-03,6.17E-03,0.001036945,0.000900657,0.000996058,,2.58E-05,1.18E-06,2.67E-05,,,,,,,,
5.63E-02,4.70E-02,7.59E-02,0.001084348,0.000782957,0.000993931,,3.04E-03,2.14E-03,5.61E-03,,,,,,,,
4.77E-02,3.98E-02,6.40E-02,0.001019169,0.000826455,0.000961354,,2.18E-03,1.52E-03,3.98E-03,,,,,,,,
5.03E-02,4.20E-02,6.76E-02,0.000794003,0.001248638,0.000930394,,2.45E-03,1.66E-03,4.45E-03,,,,,,,,
2.99E-02,2.48E-02,3.95E-02,0.000847332,0.00104906,0.000907851,,8.45E-04,5.66E-04,1.49E-03,,,,,,,,
4.80E-02,4.00E-02,6.44E-02,0.00096584,0.000614084,0.000860313,,2.21E-03,1.55E-03,4.04E-03,,,,,,,,
6.82E-02,5.71E-02,9.25E-02,0.000900661,0.000662699,0.000829272,,4.53E-03,3.19E-03,8.40E-03,,,,,,,,
5.46E-02,4.56E-02,7.35E-02,0.000699197,0.001130938,0.000828719,,2.90E-03,1.97E-03,5.28E-03,,,,,,,,
2.33E-02,1.93E-02,3.04E-02,0.000699197,0.000995328,0.000788036,,5.11E-04,3.36E-04,8.78E-04,,,,,,,,
3.44E-02,2.86E-02,4.56E-02,0.000699197,0.000910891,0.000762705,,1.13E-03,7.65E-04,2.01E-03,,,,,,,,
1.43E-02,1.18E-02,1.83E-02,0.000622167,0.000898098,0.000704946,,1.88E-04,1.20E-04,3.09E-04,,,,,,,,
5.57E-02,4.66E-02,7.52E-02,0.000657719,0.000772722,0.00069222,,3.03E-03,2.10E-03,5.55E-03,,,,,,,,
5.38E-02,4.49E-02,7.24E-02,0.000562913,0.000849483,0.000648884,,2.83E-03,1.94E-03,5.15E-03,,,,,,,,
3.57E-02,2.97E-02,4.74E-02,0.000622167,0.00048615,0.000581362,,1.23E-03,8.52E-04,2.19E-03,,,,,,,,
1.47E-02,1.21E-02,1.88E-02,0.000580689,0.000578262,0.000579961,,1.99E-04,1.34E-04,3.31E-04,,,,,,,,
3.81E-02,3.17E-02,5.08E-02,0.00043848,0.00087507,0.000569457,,1.42E-03,9.53E-04,2.52E-03,,,,,,,,
3.37E-02,2.80E-02,4.46E-02,0.000355524,0.000685727,0.000454585,,1.11E-03,7.45E-04,1.95E-03,,,,,,,,
1.09E-01,9.17E-02,1.48E-01,0.000397002,0.0004273,0.000406091,,1.17E-02,8.34E-03,2.19E-02,,,,,,,,
4.07E-02,3.39E-02,5.43E-02,0.000254792,0.000501502,0.000328805,,1.64E-03,1.11E-03,2.92E-03,,,,,,,,
5.40E-02,4.51E-02,7.28E-02,0.000272568,0.000391479,0.000308241,,2.89E-03,2.00E-03,5.25E-03,,,,,,,,
3.03E-02,2.52E-02,4.00E-02,0.000242941,0.000237958,0.000241446,,9.06E-04,6.23E-04,1.58E-03,,,,,,,,
4.28E-02,3.57E-02,5.73E-02,0.000148135,0.000217488,0.000168941,,1.82E-03,1.26E-03,3.26E-03,,,,,,,,
1.40E-01,1.19E-01,1.91E-01,6.52E-05,1.02E-05,4.87E-05,,1.96E-02,1.42E-02,3.65E-02,,,,,,,,
7.42E-02,6.23E-02,1.01E-01,5.33E-05,2.30E-05,4.42E-05,,5.50E-03,3.88E-03,1.02E-02,,,,,,,,
4.17E-02,3.47E-02,5.56E-02,3.56E-05,4.61E-05,3.87E-05,,1.73E-03,1.20E-03,3.09E-03,,,,,,,,
4.17E-02,3.48E-02,5.58E-02,,,,,,,,,,,,,,,
5.44E-03,4.48E-03,6.63E-03,,,,,,,,,,,,,,,
7.36E-02,6.17E-02,9.99E-02,,,,,,,,,,,,,,,
1.23E-02,1.01E-02,1.56E-02,,,,,,,,,,,,,,,
3.24E-02,2.70E-02,4.29E-02,,,,,,,,,,,,,,,
3.03E-02,2.51E-02,4.00E-02,,,,,,,,,,,,,,,
7.91E-02,6.64E-02,1.08E-01,,,,,,,,,,,,,,,
4.65E-02,3.87E-02,6.23E-02,,,,,,,,,,,,,,,
8.04E-03,6.63E-03,9.99E-03,,,,,,,,,,,,,,,
7.01E-02,5.88E-02,9.52E-02,,,,,,,,,,,,,,,
2.32E-02,1.92E-02,3.03E-02,,,,,,,,,,,,,,,
5.64E-02,4.71E-02,7.60E-02,,,,,,,,,,,,,,,
3.41E-02,2.83E-02,4.52E-02,,,,,,,,,,,,,,,
1.89E-02,1.56E-02,2.44E-02,,,,,,,,,,,,,,,
4.28E-02,3.56E-02,5.72E-02,,,,,,,,,,,,,,,
1.77E-03,1.45E-03,2.03E-03,,,,,,,,,,,,,,,
4.24E-02,3.53E-02,5.67E-02,,,,,,,,,,,,,,,
3.68E-02,3.06E-02,4.90E-02,,,,,,,,,,,,,,,
1.03E-02,8.54E-03,1.30E-02,,,,,,,,,,,,,,,
3.55E-02,2.95E-02,4.71E-02,,,,,,,,,,,,,,,
6.87E-02,5.75E-02,9.31E-02,,,,,,,,,,,,,,,
1.29E-02,1.06E-02,1.63E-02,,,,,,,,,,,,,,,
1.65E-02,1.27E-02,2.10E-02,,,,,,,,,,,,,,,
4.39E-02,3.65E-02,5.87E-02,,,,,,,,,,,,,,,
2.07E-02,1.71E-02,2.68E-02,,,,,,,,,,,,,,,
4.27E-02,3.56E-02,5.71E-02,,,,,,,,,,,,,,,
4.48E-02,3.73E-02,6.00E-02,,,,,,,,,,,,,,,
3.01E-02,2.50E-02,3.97E-02,,,,,,,,,,,,,,,
3.69E-02,3.07E-02,4.91E-02,,,,,,,,,,,,,,,
1.47E-02,1.21E-02,1.88E-02,,,,,,,,,,,,,,,
2.62E-02,2.18E-02,3.44E-02,,,,,,,,,,,,,,,
2.32E-02,1.92E-02,3.02E-02,,,,,,,,,,,,,,,
3.68E-02,3.06E-02,4.89E-02,,,,,,,,,,,,,,,
5.52E-02,4.61E-02,7.44E-02,,,,,,,,,,,,,,,
2.05E-02,1.70E-02,2.67E-02,,,,,,,,,,,,,,,
9.04E-02,7.61E-02,1.23E-01,,,,,,,,,,,,,,,
2.37E-02,1.96E-02,3.09E-02,,,,,,,,,,,,,,,
4.10E-02,3.41E-02,5.47E-02,,,,,,,,,,,,,,,
8.12E-03,6.69E-03,1.01E-02,,,,,,,,,,,,,,,
2.04E-02,1.69E-02,2.64E-02,,,,,,,,,,,,,,,
9.10E-02,7.66E-02,1.24E-01,,,,,,,,,,,,,,,
1.24E-02,1.02E-02,1.57E-02,,,,,,,,,,,,,,,
3.59E-02,2.99E-02,4.77E-02,,,,,,,,,,,,,,,
4.86E-02,4.05E-02,6.52E-02,,,,,,,,,,,,,,,
3.49E-02,2.91E-02,4.64E-02,,,,,,,,,,,,,,,
4.67E-02,3.89E-02,6.26E-02,,,,,,,,,,,,,,,
2.16E-02,1.79E-02,2.81E-02,,,,,,,,,,,,,,,
1.22E-02,1.01E-02,1.55E-02,,,,,,,,,,,,,,,
4.85E-03,3.99E-03,5.87E-03,,,,,,,,,,,,,,,
6.67E-02,5.59E-02,9.04E-02,,,,,,,,,,,,,,,
2.08E-02,1.73E-02,2.71E-02,,,,,,,,,,,,,,,
3.30E-02,2.74E-02,4.37E-02,,,,,,,,,,,,,,,
3.06E-02,2.54E-02,4.04E-02,,,,,,,,,,,,,,,
9.95E-02,8.39E-02,1.36E-01,,,,,,,,,,,,,,,
5.58E-02,4.66E-02,7.53E-02,,,,,,,,,,,,,,,
3.98E-02,3.31E-02,5.31E-02,,,,,,,,,,,,,,,
2.67E-02,2.22E-02,3.51E-02,,,,,,,,,,,,,,,
2.90E-02,2.40E-02,3.82E-02,,,,,,,,,,,,,,,
6.46E-02,5.41E-02,8.75E-02,,,,,,,,,,,,,,,
7.40E-02,6.21E-02,1.01E-01,,,,,,,,,,,,,,,
3.97E-02,3.30E-02,5.29E-02,,,,,,,,,,,,,,,
3.81E-02,3.17E-02,5.07E-02,,,,,,,,,,,,,,,
8.56E-02,7.20E-02,1.17E-01,,,,,,,,,,,,,,,
4.50E-02,3.75E-02,6.02E-02,,,,,,,,,,,,,,,
5.59E-02,4.67E-02,7.54E-02,,,,,,,,,,,,,,,
7.57E-02,6.35E-02,1.03E-01,,,,,,,,,,,,,,,
2.65E-02,2.20E-02,3.48E-02,,,,,,,,,,,,,,,
4.24E-02,3.53E-02,5.66E-02,,,,,,,,,,,,,,,
4.21E-02,3.50E-02,5.62E-02,,,,,,,,,,,,,,,
1.06E-02,8.71E-03,1.33E-02,,,,,,,,,,,,,,,
5.79E-02,4.84E-02,7.82E-02,,,,,,,,,,,,,,,
1.81E-02,1.49E-02,2.33E-02,,,,,,,,,,,,,,,
3.46E-02,2.87E-02,4.59E-02,,,,,,,,,,,,,,,
7.24E-02,6.07E-02,9.83E-02,,,,,,,,,,,,,,,
8.71E-03,7.18E-03,1.09E-02,,,,,,,,,,,,,,,
5.27E-02,4.40E-02,7.10E-02,,,,,,,,,,,,,,,
2.81E-02,2.33E-02,3.69E-02,,,,,,,,,,,,,,,
3.20E-02,2.66E-02,4.24E-02,,,,,,,,,,,,,,,
7.28E-02,6.10E-02,9.88E-02,,,,,,,,,,,,,,,
5.10E-02,4.25E-02,6.85E-02,,,,,,,,,,,,,,,
6.91E-02,5.79E-02,9.37E-02,,,,,,,,,,,,,,,
3.00E-02,2.49E-02,3.95E-02,,,,,,,,,,,,,,,
1.05E-01,8.83E-02,1.43E-01,,,,,,,,,,,,,,,
1.01E-01,8.54E-02,1.38E-01,,,,,,,,,,,,,,,
3.61E-02,3.00E-02,4.80E-02,,,,,,,,,,,,,,,
4.17E-02,3.48E-02,5.58E-02,,,,,,,,,,,,,,,
3.38E-02,2.81E-02,4.48E-02,,,,,,,,,,,,,,,
8.51E-03,7.02E-03,1.06E-02,,,,,,,,,,,,,,,
3.34E-02,2.77E-02,4.42E-02,,,,,,,,,,,,,,,
3.27E-02,2.72E-02,4.33E-02,,,,,,,,,,,,,,,
3.68E-02,3.06E-02,4.89E-02,,,,,,,,,,,,,,,
4.39E-02,3.66E-02,5.88E-02,,,,,,,,,,,,,,,
3.62E-02,3.01E-02,4.80E-02,,,,,,,,,,,,,,,
2.92E-02,2.42E-02,3.84E-02,,,,,,,,,,,,,,,
1.21E-02,1.00E-02,1.54E-02,,,,,,,,,,,,,,,
2.10E-02,1.74E-02,2.73E-02,,,,,,,,,,,,,,,
8.98E-03,7.41E-03,1.12E-02,,,,,,,,,,,,,,,
2.96E-02,2.46E-02,3.90E-02,,,,,,,,,,,,,,,
3.11E-02,2.58E-02,4.10E-02,,,,,,,,,,,,,,,
7.66E-02,6.43E-02,1.04E-01,,,,,,,,,,,,,,,
2.82E-02,2.34E-02,3.70E-02,,,,,,,,,,,,,,,
3.41E-02,2.83E-02,4.51E-02,,,,,,,,,,,,,,,
1.98E-02,1.64E-02,2.56E-02,,,,,,,,,,,,,,,
4.29E-02,3.57E-02,5.73E-02,,,,,,,,,,,,,,,
2.83E-02,2.35E-02,3.73E-02,,,,,,,,,,,,,,,
2.28E-02,1.89E-02,2.97E-02,,,,,,,,,,,,,,,
7.46E-02,6.26E-02,1.01E-01,,,,,,,,,,,,,,,
2.90E-02,2.41E-02,3.82E-02,,,,,,,,,,,,,,,
6.22E-02,5.20E-02,8.41E-02,,,,,,,,,,,,,,,
2.50E-02,2.07E-02,3.27E-02,,,,,,,,,,,,,,,
2.71E-02,2.25E-02,3.56E-02,,,,,,,,,,,,,,,
8.76E-03,7.22E-03,1.09E-02,,,,,,,,,,,,,,,
4.69E-02,3.91E-02,6.29E-02,,,,,,,,,,,,,,,
5.85E-02,4.89E-02,7.90E-02,,,,,,,,,,,,,,,
4.70E-02,3.92E-02,6.31E-02,,,,,,,,,,,,,,,
3.52E-02,2.92E-02,4.67E-02,,,,,,,,,,,,,,,
6.93E-02,5.80E-02,9.39E-02,,,,,,,,,,,,,,,
