weighted score,Normalised retweets,Norm likes,,weighted score,Normalised retweets,Norm likes,,SQUARED ERROR,,,,SUM,,,,MSE,,
3.58E-02,2.29E-02,3.44E-02,,0.038522198,0.030326193,0.036180529,,7.45601E-06,5.58858E-05,3.01931E-06,,,,,,,,
2.61E-02,1.83E-02,2.50E-02,,0.036463372,0.024323764,0.036180529,,0.000107024,3.59485E-05,0.000124907,,,,,,,,
5.71E-02,3.96E-02,5.76E-02,,0.041843147,0.040109027,0.036136987,,0.00023125,2.31646E-07,0.000461132,,,,,,,,
1.99E-01,9.86E-02,2.05E-01,,0.039696928,0.033893284,0.036119058,,0.025535153,0.004185471,0.028455093,,,,,,,,
9.24E-02,5.28E-02,9.29E-02,,0.035668702,0.022326904,0.03604222,,0.003219433,0.000927817,0.00323417,,,,,,,,
6.60E-02,4.87E-02,6.36E-02,,0.035890234,0.023251267,0.03592184,,0.000906556,0.000649658,0.000766945,,,,,,,,
1.25E-02,8.46E-03,1.29E-02,,0.036731649,0.025840666,0.035862931,,0.000586324,0.000302168,0.000528681,,,,,,,,
4.09E-02,2.73E-02,4.11E-02,,0.042286211,0.04207626,0.035845002,,1.86753E-06,0.000219002,2.79574E-05,,,,,,,,
4.25E-02,3.90E-02,4.23E-02,,0.043727186,0.046544011,0.035729745,,1.60899E-06,5.72944E-05,4.33734E-05,,,,,,,,
8.54E-02,5.38E-02,8.63E-02,,0.045320592,0.051296181,0.035683642,,0.001605071,6.41689E-06,0.002561442,,,,,,,,
2.42E-02,2.42E-02,2.29E-02,,0.036302812,0.025171096,0.035611926,,0.000146216,9.23884E-07,0.000162332,,,,,,,,
1.49E-02,9.97E-03,1.47E-02,,0.052039721,0.071122567,0.035581191,,0.001381563,0.00373921,0.000438081,,,,,,,,
4.71E-02,4.11E-02,4.51E-02,,0.037682815,0.029478861,0.035488985,,8.88116E-05,0.00013532,9.23148E-05,,,,,,,,
2.35E-01,1.38E-01,2.38E-01,,0.03816856,0.031161675,0.035373728,,0.038807885,0.011519054,0.041076034,,,,,,,,
2.75E-02,1.94E-02,2.64E-02,,0.039184762,0.034242882,0.035322503,,0.000135433,0.000219983,7.92295E-05,,,,,,,,
3.50E-02,2.12E-02,3.38E-02,,0.038786411,0.033200012,0.035271277,,1.41034E-05,0.000142984,2.25415E-06,,,,,,,,
3.67E-01,2.18E-01,3.71E-01,,0.036406465,0.026314698,0.035248226,,0.109139533,0.036873177,0.11287066,,,,,,,,
6.28E-02,4.21E-02,6.33E-02,,0.038796573,0.033294818,0.035243103,,0.000573923,7.75071E-05,0.000786948,,,,,,,,
2.68E-02,1.65E-02,2.67E-02,,0.037384051,0.029194442,0.035235419,,0.000111504,0.000159897,7.28239E-05,,,,,,,,
5.52E-02,3.14E-02,5.73E-02,,0.034392352,0.020620389,0.035171388,,0.000434054,0.000115257,0.000490569,,,,,,,,
2.07E-01,1.34E-01,2.10E-01,,0.041176518,0.040434924,0.03515602,,0.027344806,0.008742112,0.030523698,,,,,,,,
4.48E-02,4.11E-02,4.47E-02,,0.039690831,0.036281219,0.035079182,,2.61084E-05,2.33278E-05,9.21283E-05,,,,,,,,
1.08E-01,6.37E-02,1.12E-01,,0.034211468,0.020460404,0.035012589,,0.005389601,0.001870431,0.005940152,,,,,,,,
1.09E-01,6.57E-02,1.13E-01,,0.036575154,0.027387195,0.034997221,,0.005189241,0.001466639,0.006108143,,,,,,,,
1.44E-01,8.06E-02,1.45E-01,,0.036217451,0.026450982,0.034951118,,0.01167103,0.002935184,0.012173426,,,,,,,,
2.63E-02,2.54E-02,2.59E-02,,0.035949174,0.02575771,0.034912699,,9.23862E-05,9.50465E-08,8.11832E-05,,,,,,,,
6.65E-02,4.26E-02,6.43E-02,,0.037347468,0.029881788,0.034892209,,0.000847918,0.000162447,0.000865492,,,,,,,,
9.42E-02,5.25E-02,9.47E-02,,0.037117806,0.029301099,0.03485379,,0.003260514,0.000537069,0.003585835,,,,,,,,
5.12E-02,4.27E-02,4.91E-02,,0.037495834,0.030521731,0.034802564,,0.000188833,0.00014953,0.000203211,,,,,,,,
2.64E-02,1.68E-02,2.63E-02,,0.033756209,0.019701952,0.034766707,,5.44094E-05,8.63468E-06,7.21932E-05,,,,,,,,
9.14E-02,5.11E-02,9.19E-02,,0.037201135,0.029881788,0.034707797,,0.002937523,0.000452227,0.00326739,,,,,,,,
5.88E-02,3.65E-02,5.69E-02,,0.035550822,0.025194797,0.034654011,,0.000541129,0.000128902,0.000494195,,,,,,,,
1.96E-02,1.30E-02,1.94E-02,,0.033839538,0.020306343,0.034610469,,0.000202984,5.35371E-05,0.00023005,,,,,,,,
6.85E-03,9.45E-03,6.60E-03,,0.040776135,0.040583059,0.034587417,,0.001151072,0.000969502,0.000783505,,,,,,,,
6.23E-03,5.79E-03,6.31E-03,,0.03480493,0.023393476,0.03449265,,0.000816455,0.000310034,0.000794249,,,,,,,,
3.07E-02,4.30E-02,2.99E-02,,0.039959108,0.03866323,0.034387638,,8.50275E-05,1.85443E-05,2.02134E-05,,,,,,,,
3.35E-02,3.82E-02,3.16E-02,,0.035648378,0.026285071,0.034305678,,4.46895E-06,0.00014079,7.09718E-06,,,,,,,,
2.84E-02,1.78E-02,2.82E-02,,0.036473534,0.028738186,0.034285187,,6.46978E-05,0.000119661,3.73899E-05,,,,,,,,
4.86E-02,4.88E-02,4.62E-02,,0.036180868,0.027961959,0.034251891,,0.000154651,0.000435639,0.000143713,,,,,,,,
3.94E-02,2.56E-02,4.09E-02,,0.035983725,0.027499778,0.034203227,,1.19973E-05,3.48322E-06,4.45966E-05,,,,,,,,
1.08E-01,6.13E-02,1.05E-01,,0.03729869,0.031380914,0.034182737,,0.004977895,0.000896605,0.004977975,,,,,,,,
4.15E-02,2.72E-02,4.30E-02,,0.036264196,0.028406364,0.034164808,,2.7083E-05,1.49268E-06,7.80314E-05,,,,,,,,
5.57E-02,5.21E-02,5.31E-02,,0.037609648,0.032388232,0.034139195,,0.000325922,0.000387888,0.000360636,,,,,,,,
9.29E-02,5.59E-02,9.67E-02,,0.035676831,0.026913163,0.034070041,,0.003270371,0.000841878,0.003920523,,,,,,,,
6.56E-02,4.07E-02,6.58E-02,,0.034764282,0.024377092,0.034016254,,0.00094968,0.000265524,0.001010535,,,,,,,,
2.93E-01,1.65E-01,2.97E-01,,0.03310584,0.019873789,0.033872823,,0.067528964,0.021004916,0.069251544,,,,,,,,
6.12E-02,3.95E-02,6.13E-02,,0.034178949,0.023186087,0.033793423,,0.000730555,0.000266913,0.000755487,,,,,,,,
6.89E-02,5.04E-02,6.95E-02,,0.03703651,0.031819394,0.033662798,,0.001013355,0.000345846,0.001281705,,,,,,,,
4.03E-02,1.97E-02,3.91E-02,,0.035654475,0.027890854,0.033619257,,2.11897E-05,6.63231E-05,2.97013E-05,,,,,,,,
2.60E-02,1.83E-02,2.60E-02,,0.038446999,0.036245667,0.033527051,,0.000155088,0.000322035,5.59656E-05,,,,,,,,
3.24E-02,2.19E-02,3.11E-02,,0.034422838,0.024519302,0.03352449,,4.133E-06,6.74299E-06,5.80927E-06,,,,,,,,
1.79E-02,1.35E-02,1.85E-02,,0.041076931,0.043972388,0.033501438,,0.000539383,0.000926931,0.000224362,,,,,,,,
5.85E-02,3.17E-02,5.85E-02,,0.035672767,0.028518946,0.033370813,,0.000522962,1.02042E-05,0.00063393,,,,,,,,
1.40E-01,8.14E-02,1.41E-01,,0.03794906,0.035196871,0.033352884,,0.010463128,0.002134719,0.011681891,,,,,,,,
6.56E-02,3.94E-02,6.58E-02,,0.034122042,0.024146002,0.033306781,,0.000990021,0.000231167,0.001057898,,,,,,,,
4.68E-02,4.49E-02,4.45E-02,,0.03586991,0.029301099,0.033281169,,0.000118933,0.000243625,0.000126751,,,,,,,,
2.84E-02,2.09E-02,2.82E-02,,0.033069256,0.021165526,0.033268362,,2.14086E-05,7.7425E-08,2.57691E-05,,,,,,,,
1.91E-02,1.23E-02,1.97E-02,,0.035081337,0.027067224,0.033252995,,0.000255858,0.000217169,0.00018409,,,,,,,,
3.01E-02,2.13E-02,3.02E-02,,0.036863756,0.032850413,0.032999429,,4.55366E-05,0.000134404,7.88545E-06,,,,,,,,
3.05E-02,1.81E-02,3.04E-02,,0.034298861,0.025443664,0.032968694,,1.43955E-05,5.43784E-05,6.58877E-06,,,,,,,,
4.39E-02,3.11E-02,4.42E-02,,0.034987846,0.027493852,0.032950765,,7.93711E-05,1.29216E-05,0.000125642,,,,,,,,
1.63E-01,9.43E-02,1.65E-01,,0.032225808,0.019707878,0.032835507,,0.017162384,0.005561235,0.017390351,,,,,,,,
5.49E-02,4.70E-02,5.25E-02,,0.038134009,0.037146328,0.032743302,,0.000280407,9.7599E-05,0.000391603,,,,,,,,
1.17E-02,8.27E-03,1.20E-02,,0.033536709,0.023855657,0.032694637,,0.000478659,0.000242962,0.000428973,,,,,,,,
7.54E-02,7.03E-02,7.56E-02,,0.034361866,0.026314698,0.032671586,,0.001688135,0.001930356,0.001840724,,,,,,,,
6.07E-02,3.60E-02,6.09E-02,,0.038843318,0.039433532,0.032648535,,0.00047661,1.1662E-05,0.000797241,,,,,,,,
4.02E-03,3.28E-03,4.09E-03,,0.033636297,0.024554854,0.03251791,,0.000877194,0.000452717,0.000808005,,,,,,,,
3.48E-02,2.21E-02,3.61E-02,,0.034168787,0.026136936,0.032505103,,4.36213E-07,1.60965E-05,1.27483E-05,,,,,,,,
2.09E-01,1.18E-01,2.12E-01,,0.037609648,0.036553788,0.032338621,,0.029533677,0.006609414,0.032279768,,,,,,,,
4.01E-02,2.46E-02,3.84E-02,,0.036772298,0.034118449,0.032336059,,1.10582E-05,9.13569E-05,3.63149E-05,,,,,,,,
3.31E-02,2.28E-02,3.18E-02,,0.034878096,0.028607827,0.032330937,,3.07501E-06,3.38017E-05,2.86452E-07,,,,,,,,
6.14E-02,5.17E-02,6.17E-02,,0.033382247,0.024608183,0.032174699,,0.000783061,0.000733784,0.00087166,,,,,,,,
9.45E-02,5.92E-02,9.56E-02,,0.03319933,0.024134151,0.032149087,,0.003762789,0.001226737,0.004019927,,,,,,,,
3.37E-01,1.85E-01,3.41E-01,,0.034284634,0.02730424,0.032146525,,0.091666934,0.024962013,0.095169498,,,,,,,,
5.87E-02,4.40E-02,5.66E-02,,0.033973676,0.026421355,0.03213628,,0.00061129,0.000309689,0.000596589,,,,,,,,
3.32E-02,1.92E-02,3.30E-02,,0.032872113,0.023577164,0.031977481,,7.96912E-08,1.92091E-05,1.05973E-06,,,,,,,,
4.36E-01,2.61E-01,4.41E-01,,0.032906664,0.023772702,0.031936501,,0.162397938,0.056109023,0.167397479,,,,,,,,
1.07E-01,6.35E-02,1.04E-01,,0.036788557,0.035427962,0.031790508,,0.004968111,0.000787461,0.005245728,,,,,,,,
5.35E-02,5.81E-02,5.31E-02,,0.035111823,0.030622463,0.031754651,,0.000336293,0.000755701,0.000457264,,,,,,,,
6.40E-02,4.30E-02,6.46E-02,,0.033065191,0.024774094,0.031703425,,0.000956144,0.00033268,0.001079098,,,,,,,,
1.25E-01,7.57E-02,1.22E-01,,0.031971758,0.021586229,0.031703425,,0.00859627,0.002932464,0.008063689,,,,,,,,
1.66E-01,7.95E-02,1.68E-01,,0.029713756,0.015204574,0.031616342,,0.018455726,0.004130113,0.018506542,,,,,,,,
7.36E-02,5.66E-02,7.10E-02,,0.033825311,0.027244986,0.03159329,,0.001585051,0.000860827,0.001556195,,,,,,,,
4.10E-02,3.56E-02,4.22E-02,,0.028772753,0.013450656,0.03118861,,0.000148999,0.000491103,0.000120559,,,,,,,,
2.08E-02,1.38E-02,1.99E-02,,0.033624103,0.027647913,0.031165558,,0.000163543,0.000193053,0.000126303,,,,,,,,
5.40E-02,3.30E-02,5.60E-02,,0.030711667,0.019162741,0.031162997,,0.000542546,0.000190786,0.000617624,,,,,,,,
1.82E-02,1.20E-02,1.74E-02,,0.039383937,0.045033034,0.030909431,,0.000447435,0.001087944,0.00018195,,,,,,,,
1.01E-01,5.55E-02,9.72E-02,,0.031715675,0.022943146,0.030794174,,0.004746076,0.001060708,0.00440575,,,,,,,,
4.34E-02,3.02E-02,4.34E-02,,0.037837278,0.041080793,0.030668671,,3.09499E-05,0.000119184,0.000161315,,,,,,,,
8.65E-02,5.05E-02,8.70E-02,,0.031983952,0.02404527,0.030655865,,0.002974606,0.000697521,0.003171784,,,,,,,,
1.55E-02,1.07E-02,1.54E-02,,0.03139862,0.022386158,0.030635375,,0.000251382,0.00013737,0.000233121,,,,,,,,
1.28E-01,7.83E-02,1.24E-01,,0.033260302,0.027991586,0.030558537,,0.008906255,0.002527682,0.008703109,,,,,,,,
2.91E-02,2.05E-02,2.79E-02,,0.032949344,0.027120552,0.030543169,,1.49683E-05,4.36829E-05,7.2126E-06,,,,,,,,
2.17E-01,1.25E-01,2.19E-01,,0.031303097,0.022635025,0.030407422,,0.034325478,0.01052834,0.035608516,,,,,,,,
1.76E-02,1.17E-02,1.82E-02,,0.02909997,0.01625337,0.030389493,,0.000131599,2.04394E-05,0.000149494,,,,,,,,
4.52E-02,2.85E-02,4.52E-02,,0.029453608,0.017408823,0.030335706,,0.000247793,0.000122881,0.000221252,,,,,,,,
3.22E-02,2.03E-02,3.33E-02,,0.032183128,0.025414037,0.030315216,,4.52054E-10,2.57213E-05,8.94235E-06,,,,,,,,
1.34E-02,1.44E-02,1.31E-02,,0.030500297,0.020750748,0.030210204,,0.000291968,4.0237E-05,0.000292539,,,,,,,,
3.94E-02,2.49E-02,3.79E-02,,0.031910786,0.025212574,0.030059089,,5.54776E-05,9.71231E-08,6.16873E-05,,,,,,,,
1.07E-02,6.76E-03,1.06E-02,,0.032164836,0.026178414,0.02996176,,0.000460303,0.000377061,0.000375735,,,,,,,,
1.37E-01,8.09E-02,1.39E-01,,0.033260302,0.029615145,0.029856748,,0.010834223,0.00262503,0.01192515,,,,,,,,
6.77E-02,3.61E-02,6.78E-02,,0.031059208,0.023399402,0.029769665,,0.001344967,0.000161134,0.001447064,,,,,,,,
1.33E-01,7.87E-02,1.34E-01,,0.03059582,0.022101739,0.029746613,,0.010392376,0.00320206,0.010811843,,,,,,,,
4.49E-02,3.81E-02,4.29E-02,,0.03112018,0.023677895,0.029726123,,0.000190499,0.000206867,0.000174853,,,,,,,,
1.72E-01,1.20E-01,1.75E-01,,0.030813287,0.022907593,0.029672336,,0.019948175,0.00944638,0.021120237,,,,,,,,
5.89E-02,3.77E-02,5.70E-02,,0.031049046,0.023701597,0.029626234,,0.000778294,0.000195557,0.000749848,,,,,,,,
4.43E-02,3.65E-02,4.23E-02,,0.030786866,0.022954997,0.02961855,,0.00018188,0.000182233,0.000162031,,,,,,,,
6.99E-02,7.09E-02,6.68E-02,,0.030469811,0.022083963,0.029595498,,0.00155337,0.002387802,0.00138183,,,,,,,,
5.11E-02,3.80E-02,4.92E-02,,0.031790874,0.02597695,0.029577569,,0.000374666,0.00014529,0.000385873,,,,,,,,
5.62E-02,3.64E-02,5.87E-02,,0.030416968,0.021995082,0.029567324,,0.000667034,0.000207636,0.000848709,,,,,,,,
4.07E-02,3.03E-02,4.08E-02,,0.030169015,0.021313661,0.029549395,,0.000110202,8.06096E-05,0.000127153,,,,,,,,
5.87E-02,4.17E-02,5.92E-02,,0.03196566,0.026563565,0.029544273,,0.0007137,0.000228006,0.000880406,,,,,,,,
3.39E-02,3.54E-02,3.21E-02,,0.031868105,0.026433206,0.02947768,,4.01267E-06,8.09494E-05,6.63934E-06,,,,,,,,
1.51E-01,9.01E-02,1.52E-01,,0.029805214,0.020495956,0.029444383,,0.014568825,0.004848431,0.015006966,,,,,,,,
2.91E-02,2.05E-02,2.79E-02,,0.03059582,0.022907593,0.02939828,,2.29634E-06,5.74247E-06,2.37388E-06,,,,,,,,
4.30E-02,5.10E-02,4.25E-02,,0.032055086,0.027369419,0.029308636,,0.000119645,0.000557207,0.000173498,,,,,,,,
1.41E-01,7.70E-02,1.42E-01,,0.033441186,0.031475721,0.029280462,,0.01162684,0.002068411,0.012788158,,,,,,,,
9.69E-02,5.65E-02,9.44E-02,,0.032061184,0.027529405,0.029247165,,0.004202761,0.000837341,0.004238884,,,,,,,,
1.22E-01,7.98E-02,1.24E-01,,0.032378239,0.028483394,0.029234359,,0.008064426,0.002633322,0.008945868,,,,,,,,
3.18E-02,3.84E-02,2.99E-02,,0.03069744,0.023648268,0.029206185,,1.12395E-06,0.000218527,4.45587E-07,,,,,,,,
4.16E-02,2.61E-02,4.16E-02,,0.03602234,0.039226143,0.029183134,,3.06622E-05,0.000172809,0.000153143,,,,,,,,
9.29E-02,6.02E-02,9.40E-02,,0.0306385,0.023867508,0.029037141,,0.003878805,0.001318187,0.004217829,,,,,,,,
2.82E-02,1.73E-02,2.81E-02,,0.031679091,0.026930939,0.029024335,,1.24157E-05,9.20932E-05,7.98083E-07,,,,,,,,
2.28E-03,1.50E-03,2.31E-03,,0.029423122,0.0207863,0.028837362,,0.000736809,0.000372013,0.000703923,,,,,,,,
3.94E-01,2.42E-01,3.99E-01,,0.031055143,0.025870293,0.028696492,,0.131672551,0.046798801,0.137122274,,,,,,,,
1.57E-01,8.67E-02,1.58E-01,,0.036282488,0.041175599,0.028668318,,0.014511996,0.002075695,0.016744359,,,,,,,,
6.21E-02,4.19E-02,6.00E-02,,0.031205541,0.026486535,0.028619654,,0.000952134,0.000236114,0.000984667,,,,,,,,
1.88E-01,9.84E-02,1.90E-01,,0.029803182,0.023192013,0.028276443,,0.025098696,0.005657188,0.026075736,,,,,,,,
3.78E-02,4.03E-02,3.58E-02,,0.028807304,0.020341896,0.028253392,,8.07219E-05,0.000397812,5.66476E-05,,,,,,,,
6.77E-02,4.13E-02,7.04E-02,,0.029821474,0.023351998,0.02823034,,0.001436707,0.000323831,0.001774951,,,,,,,,
3.50E-02,2.85E-02,3.34E-02,,0.029671076,0.022972773,0.028204728,,2.83553E-05,3.07416E-05,2.70263E-05,,,,,,,,
2.43E-02,3.18E-02,2.45E-02,,0.026508654,0.013770628,0.028197044,,5.08477E-06,0.000324454,1.3557E-05,,,,,,,,
1.31E-01,7.59E-02,1.32E-01,,0.033435089,0.034112523,0.028133012,,0.009530621,0.001748535,0.010808537,,,,,,,,
3.04E-02,2.04E-02,3.14E-02,,0.027274871,0.016869612,0.027823098,,9.59096E-06,1.21694E-05,1.31192E-05,,,,,,,,
2.24E-01,1.29E-01,2.26E-01,,0.030713699,0.026919089,0.027812853,,0.037363289,0.01033802,0.039423724,,,,,,,,
3.01E-02,2.13E-02,3.02E-02,,0.025600169,0.012058187,0.027792363,,2.03898E-05,8.46211E-05,5.75502E-06,,,,,,,,
2.61E-02,2.37E-02,2.60E-02,,0.028687392,0.021254407,0.027707841,,6.48123E-06,5.79403E-06,2.83222E-06,,,,,,,,
3.56E-02,4.01E-02,3.36E-02,,0.028860146,0.021763991,0.02770528,,4.52764E-05,0.000335638,3.48882E-05,,,,,,,,
2.38E-01,1.33E-01,2.41E-01,,0.030469811,0.026948716,0.027492694,,0.043208853,0.011339585,0.045546041,,,,,,,,
1.39E-01,8.57E-02,1.36E-01,,0.029085743,0.023026101,0.02744403,,0.012134229,0.003930736,0.011877288,,,,,,,,
5.27E-02,2.95E-02,5.28E-02,,0.029451576,0.024300062,0.027354385,,0.000540967,2.74076E-05,0.00064621,,,,,,,,
3.92E-02,2.53E-02,4.06E-02,,0.027215931,0.017805825,0.02734414,,0.000142575,5.68094E-05,0.00017483,,,,,,,,
3.79E-02,2.40E-02,3.78E-02,,0.02930321,0.024211181,0.027205832,,7.37736E-05,5.22913E-08,0.000112611,,,,,,,,
1.45E-02,8.66E-03,1.44E-02,,0.030301121,0.027173881,0.02718278,,0.00024815,0.000342674,0.000163288,,,,,,,,
9.44E-02,5.64E-02,9.50E-02,,0.040357459,0.056883833,0.027013736,,0.00292461,2.69665E-07,0.004619147,,,,,,,,
7.79E-02,4.76E-02,7.54E-02,,0.031162861,0.03027879,0.026926653,,0.002181439,0.000301717,0.002352608,,,,,,,,
1.10E-02,7.25E-03,1.13E-02,,0.028774785,0.023393476,0.026893356,,0.000314588,0.000260697,0.000241948,,,,,,,,
5.67E-02,3.71E-02,5.89E-02,,0.02702082,0.018315409,0.026877989,,0.000879069,0.000351013,0.001027303,,,,,,,,
4.73E-03,5.79E-03,4.74E-03,,0.027923208,0.021052943,0.026831886,,0.000538103,0.000233085,0.000488057,,,,,,,,
2.74E-02,2.59E-02,2.80E-02,,0.026305414,0.016389654,0.026808834,,1.16124E-06,9.00481E-05,1.50097E-06,,,,,,,,
7.56E-02,4.54E-02,7.59E-02,,0.029130456,0.024708915,0.026772977,,0.002162545,0.000427928,0.002413781,,,,,,,,
3.55E-02,2.60E-02,3.70E-02,,0.027043176,0.018830919,0.026683332,,7.22092E-05,5.10567E-05,0.00010722,,,,,,,,
4.81E-02,3.01E-02,4.84E-02,,0.029786923,0.026960566,0.026626984,,0.000335736,9.63949E-06,0.0004724,,,,,,,,
1.44E-02,9.40E-03,1.37E-02,,0.030939296,0.030326193,0.026624423,,0.000274821,0.000437804,0.00016726,,,,,,,,
1.04E-02,7.33E-03,9.94E-03,,0.029969839,0.027529405,0.026611616,,0.000381152,0.000408051,0.000277951,,,,,,,,
5.03E-01,3.48E-01,5.10E-01,,0.029484094,0.026213966,0.026568075,,0.224087805,0.103659342,0.234178353,,,,,,,,
5.39E-02,3.20E-02,5.23E-02,,0.029583682,0.026581341,0.026534778,,0.000592387,2.93852E-05,0.000664953,,,,,,,,
1.42E-01,9.30E-02,1.44E-01,,0.02776468,0.021325512,0.026514288,,0.013036429,0.0051392,0.013823802,,,,,,,,
1.66E-02,9.81E-03,1.72E-02,,0.024644939,0.012366308,0.026455379,,6.48953E-05,6.53693E-06,8.55137E-05,,,,,,,,
5.95E-02,4.02E-02,6.01E-02,,0.027256579,0.020081178,0.026411837,,0.001038695,0.000403977,0.001132365,,,,,,,,
5.69E-02,6.14E-02,5.66E-02,,0.027394782,0.020513732,0.026399031,,0.000873132,0.001672608,0.000911833,,,,,,,,
1.07E-01,6.53E-02,1.04E-01,,0.02948003,0.026883536,0.026273528,,0.005956347,0.001474804,0.005989624,,,,,,,,
1.46E-01,8.80E-02,1.48E-01,,0.031561212,0.032992623,0.0262556,,0.013205309,0.00303064,0.014927798,,,,,,,,
4.89E-02,3.35E-02,4.71E-02,,0.027539083,0.02130181,0.026240232,,0.000456657,0.000149937,0.00043574,,,,,,,,
4.38E-02,2.62E-02,4.37E-02,,0.028760558,0.024880751,0.026232548,,0.000225148,1.64159E-06,0.000306587,,,,,,,,
2.52E-02,1.60E-02,2.51E-02,,0.030404774,0.029680325,0.026229987,,2.73705E-05,0.000186626,1.34381E-06,,,,,,,,
4.51E-02,2.76E-02,4.50E-02,,0.029307275,0.026782804,0.026099362,,0.000248469,6.35279E-07,0.000358875,,,,,,,,
5.60E-02,3.46E-02,5.81E-02,,0.030433227,0.030095103,0.026086556,,0.000652035,2.0676E-05,0.001025392,,,,,,,,
8.95E-02,5.69E-02,9.05E-02,,0.02637045,0.018374663,0.026032769,,0.003985046,0.001480821,0.004155542,,,,,,,,
5.82E-02,5.50E-02,5.56E-02,,0.02659808,0.019482713,0.025840674,,0.00100178,0.001259323,0.000886605,,,,,,,,
1.81E-02,1.46E-02,1.86E-02,,0.026346062,0.018824993,0.025807377,,6.77713E-05,1.7895E-05,5.24353E-05,,,,,,,,
3.90E-02,2.69E-02,3.76E-02,,0.028642679,0.025538471,0.025799693,,0.00010774,1.79358E-06,0.000138419,,,,,,,,
1.24E-01,7.03E-02,1.21E-01,,0.026947653,0.020596688,0.025799693,,0.009459561,0.00247279,0.009023274,,,,,,,,
1.65E-02,1.91E-02,1.63E-02,,0.028016698,0.023837881,0.025745906,,0.000131688,2.21171E-05,8.91957E-05,,,,,,,,
1.91E-02,1.48E-02,1.88E-02,,0.025293276,0.015915622,0.025738223,,3.82456E-05,1.18558E-06,4.79105E-05,,,,,,,,
1.24E-01,7.84E-02,1.26E-01,,0.02828904,0.02478002,0.025681875,,0.00909984,0.00287567,0.009973711,,,,,,,,
3.22E-02,2.25E-02,3.09E-02,,0.028904859,0.026753177,0.025605036,,1.08858E-05,1.84003E-05,2.81268E-05,,,,,,,,
2.91E-02,2.42E-02,2.78E-02,,0.025919257,0.018161349,0.025556372,,1.04298E-05,3.59401E-05,4.82739E-06,,,,,,,,
1.57E-01,8.76E-02,1.64E-01,,0.027222028,0.021977306,0.025548689,,0.016928396,0.004309476,0.019114637,,,,,,,,
5.09E-02,4.76E-02,5.07E-02,,0.027732162,0.023553462,0.025510269,,0.000534464,0.000578797,0.000636277,,,,,,,,
5.49E-02,4.62E-02,5.46E-02,,0.027260644,0.022273576,0.025469289,,0.000765837,0.000571566,0.000849617,,,,,,,,
2.76E-01,1.59E-01,2.79E-01,,0.025974132,0.018742038,0.025374522,,0.062566727,0.019733751,0.064494225,,,,,,,,
3.01E-02,2.13E-02,3.02E-02,,0.026921232,0.02152105,0.025366838,,1.02045E-05,6.96388E-08,2.32757E-05,,,,,,,,
9.93E-02,5.63E-02,9.98E-02,,0.028935345,0.027440524,0.025346348,,0.00495017,0.000833396,0.005548766,,,,,,,,
9.61E-02,6.06E-02,1.00E-01,,0.024338046,0.014369093,0.025202917,,0.005150218,0.002139074,0.005605419,,,,,,,,
2.91E-02,2.05E-02,2.79E-02,,0.026305414,0.020122656,0.025195233,,7.70083E-06,1.51003E-07,7.08788E-06,,,,,,,,
4.02E-01,1.94E-01,4.08E-01,,0.025295308,0.017213285,0.025179865,,0.141895835,0.031243977,0.146404226,,,,,,,,
1.77E-01,8.25E-02,1.74E-01,,0.027409009,0.023553462,0.025103027,,0.022332986,0.003480348,0.022279763,,,,,,,,
3.38E-02,2.03E-02,3.37E-02,,0.025331892,0.01751548,0.025095343,,7.18074E-05,7.6842E-06,7.43963E-05,,,,,,,,
9.71E-02,5.66E-02,9.77E-02,,0.026600112,0.021515125,0.024964718,,0.004964549,0.001232603,0.005286609,,,,,,,,
3.05E-02,2.33E-02,3.18E-02,,0.02691107,0.022652801,0.024864829,,1.31187E-05,4.16379E-07,4.79848E-05,,,,,,,,
5.82E-02,2.95E-02,5.86E-02,,0.027116343,0.023269043,0.024857145,,0.000964163,3.88802E-05,0.001138064,,,,,,,,
6.80E-02,4.56E-02,6.87E-02,,0.025990391,0.020253015,0.024741888,,0.001762253,0.000640327,0.001930554,,,,,,,,
3.66E-02,2.06E-02,3.65E-02,,0.025774956,0.019642698,0.024734204,,0.00011711,9.65069E-07,0.000138335,,,,,,,,
1.25E-02,8.79E-03,1.23E-02,,0.027043176,0.023464581,0.024680417,,0.0002127,0.000215379,0.000154132,,,,,,,,
1.08E-01,6.32E-02,1.09E-01,,0.0266997,0.022534293,0.024649682,,0.006679675,0.001655603,0.007147876,,,,,,,,
2.01E-01,1.15E-01,2.03E-01,,0.025888771,0.020217462,0.024629192,,0.030676982,0.0089917,0.031841632,,,,,,,,
3.35E-02,2.13E-02,3.22E-02,,0.029410928,0.030551358,0.024601018,,1.69522E-05,8.58568E-05,5.80813E-05,,,,,,,,
2.70E-02,2.22E-02,2.58E-02,,0.027106181,0.023932687,0.024557476,,6.85128E-09,3.01488E-06,1.57971E-06,,,,,,,,
5.79E-02,3.62E-02,6.02E-02,,0.02548229,0.019233846,0.024542109,,0.001051907,0.000288009,0.001270263,,,,,,,,
1.36E-01,8.00E-02,1.37E-01,,0.024429504,0.016194116,0.024529302,,0.012403,0.004069899,0.012672151,,,,,,,,
5.51E-02,3.08E-02,5.29E-02,,0.024102287,0.015323082,0.024493444,,0.000961036,0.000238856,0.000804205,,,,,,,,
